datetime,symbol,time,open,high,low,close,volume,amount,next_page_token
2025-02-26 14:30:00,NVDA,1740580200000,129.95,130.4,129.73,130.27,3901212,507255640.685311,
2025-02-26 14:31:00,NVDA,1740580260000,130.27,131.6,130.21,131.5809,2375269,311102730.5931017,
2025-02-26 14:32:00,NVDA,1740580320000,131.5809,131.6,129.81,130.41,1858205,242785863.07920048,
2025-02-26 14:33:00,NVDA,1740580380000,130.41,130.4364,129.43,129.57,1542146,200088567.27935058,
2025-02-26 14:34:00,NVDA,1740580440000,129.57,129.96,129.1101,129.31,1537789,199264962.58740032,
2025-02-26 14:35:00,NVDA,1740580500000,129.31,129.8299,129.05,129.61,1358551,175869247.75370076,
2025-02-26 14:36:00,NVDA,1740580560000,129.61,130.4199,129.57,130.24,1272568,165557985.64680004,
2025-02-26 14:37:00,NVDA,1740580620000,130.24,130.9,130.08,130.89,1173998,153267128.31854045,
2025-02-26 14:38:00,NVDA,1740580680000,130.88,131.15,130.7,130.85,1524205,199572204.22151035,
2025-02-26 14:39:00,NVDA,1740580740000,130.85,131.08,130.62,130.77,1042254,136448411.56724024,
2025-02-26 14:40:00,NVDA,1740580800000,130.77,130.94566,130.49,130.6,1025092,133957128.85521978,
2025-02-26 14:41:00,NVDA,1740580860000,130.6,130.79,130.27,130.535,654894,85485467.48042025,
2025-02-26 14:42:00,NVDA,1740580920000,130.54,130.58,130.1,130.385,903654,117758285.28790008,
2025-02-26 14:43:00,NVDA,1740580980000,130.385,130.5,130.0201,130.3999,758862,98888992.00369957,
2025-02-26 14:44:00,NVDA,1740581040000,130.3999,130.6,130.1,130.27,638182,83159351.76599991,
2025-02-26 14:45:00,NVDA,1740581100000,130.27,130.3299,129.66,130.06,1077395,140051251.69278026,
2025-02-26 14:46:00,NVDA,1740581160000,130.06,130.28,129.8,130.16,905346,117732281.1617202,
2025-02-26 14:47:00,NVDA,1740581220000,130.16,130.7258,130.1,130.72,988351,129022304.32585981,
2025-02-26 14:48:00,NVDA,1740581280000,130.72,130.99,130.635,130.75,848542,111037698.65019016,
2025-02-26 14:49:00,NVDA,1740581340000,130.74,130.96,130.64,130.91,494855,64732747.30858004,
2025-02-26 14:50:00,NVDA,1740581400000,130.91,130.97,130.55,130.6499,732335,95776543.27743039,
2025-02-26 14:51:00,NVDA,1740581460000,130.6499,130.94,130.6,130.855,485843,63528565.874680184,
2025-02-26 14:52:00,NVDA,1740581520000,130.855,131.15,130.815,131.1389,1053800,138040493.13544917,
2025-02-26 14:53:00,NVDA,1740581580000,131.1361,131.155,130.77,131.085,718621,94143099.65232,
2025-02-26 14:54:00,NVDA,1740581640000,131.085,131.475,131.05,131.4601,1116643,146629237.66993907,
2025-02-26 14:55:00,NVDA,1740581700000,131.4601,131.6098,130.96,131.02,1273671,167361405.38729945,
2025-02-26 14:56:00,NVDA,1740581760000,131.02,131.06,130.7204,131.0,822878,107743971.54217014,
2025-02-26 14:57:00,NVDA,1740581820000,131.0,131.015,130.68,130.87,762637,99773330.19340982,
2025-02-26 14:58:00,NVDA,1740581880000,130.87,131.0597,130.6,130.955,628989,82317967.17090009,
2025-02-26 14:59:00,NVDA,1740581940000,130.96,131.15,130.75,130.8366,547605,71700189.03422993,
2025-02-26 15:00:00,NVDA,1740582000000,130.84,130.95,130.62,130.685,499830,65363146.57773026,
2025-02-26 15:01:00,NVDA,1740582060000,130.685,130.93,130.39,130.41,649297,84802731.76354009,
2025-02-26 15:02:00,NVDA,1740582120000,130.41,130.65,130.16,130.64,1088405,141898342.6797506,
2025-02-26 15:03:00,NVDA,1740582180000,130.6202,131.03,130.61,130.86,766063,100238306.94759978,
2025-02-26 15:04:00,NVDA,1740582240000,130.86,130.93,130.5,130.6301,535139,69935268.09206988,
2025-02-26 15:05:00,NVDA,1740582300000,130.6301,130.69,130.44,130.5666,351023,45833931.15318007,
2025-02-26 15:06:00,NVDA,1740582360000,130.5666,130.57,129.9,129.925,1099072,143059877.30296996,
2025-02-26 15:07:00,NVDA,1740582420000,129.925,130.39,129.73,130.35,872624,113420037.42483032,
2025-02-26 15:08:00,NVDA,1740582480000,130.31,130.65,130.24,130.375,665970,86865944.8492699,
2025-02-26 15:09:00,NVDA,1740582540000,130.375,130.73,130.35,130.6329,515281,67285188.7703798,
2025-02-26 15:10:00,NVDA,1740582600000,130.6329,130.79,130.55,130.64,463660,60590370.780240096,
2025-02-26 15:11:00,NVDA,1740582660000,130.64,130.74,130.41,130.59,513193,66999443.02920009,
2025-02-26 15:12:00,NVDA,1740582720000,130.59,131.1,130.59,131.065,942389,123402342.23579985,
2025-02-26 15:13:00,NVDA,1740582780000,131.065,131.07,130.8,130.945,659974,86428297.35025984,
2025-02-26 15:14:00,NVDA,1740582840000,130.945,131.1,130.81,130.88,567889,74360454.73439966,
2025-02-26 15:15:00,NVDA,1740582900000,130.88,130.8902,130.67,130.8,430847,56343951.53329998,
2025-02-26 15:16:00,NVDA,1740582960000,130.8,130.96,130.66,130.93,342004,44738088.415680006,
2025-02-26 15:17:00,NVDA,1740583020000,130.93,130.95,130.65,130.79,327592,42846720.84023001,
2025-02-26 15:18:00,NVDA,1740583080000,130.79,131.0,130.67,130.995,615624,80595035.29554954,
2025-02-26 15:19:00,NVDA,1740583140000,130.995,131.37,130.98,131.33,1165343,152899955.43990028,
2025-02-26 15:20:00,NVDA,1740583200000,131.325,131.335,130.93,131.0407,794986,104200808.34298003,
2025-02-26 15:21:00,NVDA,1740583260000,131.0407,131.075,130.895,131.0298,412737,54062761.088999964,
2025-02-26 15:22:00,NVDA,1740583320000,131.0298,131.28,131.0,131.12,465043,60987764.66424988,
2025-02-26 15:23:00,NVDA,1740583380000,131.12,131.1562,130.83,130.92,510970,66915500.155489884,
2025-02-26 15:24:00,NVDA,1740583440000,130.92,130.95,130.52,130.83,560378,73229629.72909999,
2025-02-26 15:25:00,NVDA,1740583500000,130.83,131.0898,130.63,130.9636,602702,78879714.38568,
2025-02-26 15:26:00,NVDA,1740583560000,130.9636,131.11,130.87,130.98,398734,52239534.34655001,
2025-02-26 15:27:00,NVDA,1740583620000,130.98,131.07,130.885,130.925,345703,45281084.32261994,
2025-02-26 15:28:00,NVDA,1740583680000,130.925,130.945,130.6332,130.89,432628,56586988.39919999,
2025-02-26 15:29:00,NVDA,1740583740000,130.875,130.94,130.345,130.45,876341,114408701.69941026,
2025-02-26 15:30:00,NVDA,1740583800000,130.45,130.86,130.45,130.77,502271,65644209.83024012,
2025-02-26 15:31:00,NVDA,1740583860000,130.77,130.97,130.67,130.68,492084,64386116.03986008,
2025-02-26 15:32:00,NVDA,1740583920000,130.69,130.93,130.69,130.895,302829,39631154.68160001,
2025-02-26 15:33:00,NVDA,1740583980000,130.895,130.97,130.78,130.9301,321795,42118360.899610005,
2025-02-26 15:34:00,NVDA,1740584040000,130.9301,130.98,130.71,130.73,372556,48748709.44512992,
2025-02-26 15:35:00,NVDA,1740584100000,130.73,130.98,130.7,130.8924,535989,70146412.10346006,
2025-02-26 15:36:00,NVDA,1740584160000,130.8924,131.29,130.86,131.07,716876,94005135.60318033,
