datetime,symbol,time,open,high,low,close,volume,amount,next_page_token
2025-02-26 14:30:00,QQQ,1740580200000,515.54,515.54,514.5,514.5,440559,226988068.85629874,
2025-02-26 14:31:00,QQQ,1740580260000,514.5,515.59,514.465,515.59,168749,86908407.07569985,
2025-02-26 14:32:00,QQQ,1740580320000,515.58,515.62,514.66,515.0,193320,99605874.42250009,
2025-02-26 14:33:00,QQQ,1740580380000,515.0,515.03,514.64,514.975,119798,61672902.488100015,
2025-02-26 14:34:00,QQQ,1740580440000,514.975,515.27,514.81,514.82,89656,46174547.45370002,
2025-02-26 14:35:00,QQQ,1740580500000,514.82,515.09,514.39,515.02,127195,65477167.24440002,
2025-02-26 14:36:00,QQQ,1740580560000,515.02,515.22,514.79,514.99,100063,51534929.52630003,
2025-02-26 14:37:00,QQQ,1740580620000,514.99,515.95,514.89,515.91,560318,288866671.01230025,
2025-02-26 14:38:00,QQQ,1740580680000,515.91,516.37,515.875,516.1,143557,74094486.25919995,
2025-02-26 14:39:00,QQQ,1740580740000,516.1,516.43,515.81,516.24,99092,51151985.35930001,
2025-02-26 14:40:00,QQQ,1740580800000,516.23,516.34,515.6501,515.74,133532,68911737.25509991,
2025-02-26 14:41:00,QQQ,1740580860000,515.75,516.1,515.63,515.8096,69734,35970962.04160003,
2025-02-26 14:42:00,QQQ,1740580920000,515.79,515.82,514.54,514.919,159935,82363179.04839998,
2025-02-26 14:43:00,QQQ,1740580980000,514.919,515.4,514.57,515.36,68050,35043197.02590002,
2025-02-26 14:44:00,QQQ,1740581040000,515.36,515.5399,515.15,515.48,66799,34423409.78300005,
2025-02-26 14:45:00,QQQ,1740581100000,515.48,515.69,515.05,515.569,75600,38964696.61920007,
2025-02-26 14:46:00,QQQ,1740581160000,515.569,515.72,515.18,515.41,55794,28755252.748900007,
2025-02-26 14:47:00,QQQ,1740581220000,515.41,516.015,515.38,515.93,57797,29813811.507000007,
2025-02-26 14:48:00,QQQ,1740581280000,516.0,516.36,515.76,516.07,73680,38027986.14796004,
2025-02-26 14:49:00,QQQ,1740581340000,516.07,516.5,515.96,516.5,77358,39934770.67439999,
2025-02-26 14:50:00,QQQ,1740581400000,516.5,516.59,516.12,516.2,87679,45277691.516999945,
2025-02-26 14:51:00,QQQ,1740581460000,516.1825,516.63,516.16,516.63,87123,44986143.95910002,
2025-02-26 14:52:00,QQQ,1740581520000,516.63,517.11,516.49,517.02,113013,58405168.39789998,
2025-02-26 14:53:00,QQQ,1740581580000,517.02,517.05,516.56,516.69,94770,48970516.52939999,
2025-02-26 14:54:00,QQQ,1740581640000,516.71,517.26,516.71,517.24,80505,41620206.90729998,
2025-02-26 14:55:00,QQQ,1740581700000,517.24,517.37,516.83,516.89,121302,62723834.773700036,
2025-02-26 14:56:00,QQQ,1740581760000,516.89,516.97,516.29,516.69,87133,45008860.01010005,
2025-02-26 14:57:00,QQQ,1740581820000,516.66,516.6799,516.2,516.485,79442,41024972.54659999,
2025-02-26 14:58:00,QQQ,1740581880000,516.485,516.99,516.15,516.9,47715,24650994.995800003,
2025-02-26 14:59:00,QQQ,1740581940000,516.9,517.1899,516.85,517.09,77104,39863473.73185005,
2025-02-26 15:00:00,QQQ,1740582000000,517.09,517.29,516.6301,516.97,102678,53084108.2598001,
2025-02-26 15:01:00,QQQ,1740582060000,516.97,517.41,516.79,516.82,71562,37006507.330160014,
2025-02-26 15:02:00,QQQ,1740582120000,516.82,517.08,516.7,517.03,51624,26685603.40220002,
2025-02-26 15:03:00,QQQ,1740582180000,517.03,517.5,517.0237,517.37,69848,36137123.503400005,
2025-02-26 15:04:00,QQQ,1740582240000,517.37,517.53,516.995,517.16,98467,50940011.904599994,
2025-02-26 15:05:00,QQQ,1740582300000,517.16,517.27,516.88,517.03,49274,25477624.96710001,
2025-02-26 15:06:00,QQQ,1740582360000,517.03,517.03,516.34,516.395,76270,39408860.79510003,
2025-02-26 15:07:00,QQQ,1740582420000,516.395,517.02,516.2,517.02,132157,68278830.21859995,
2025-02-26 15:08:00,QQQ,1740582480000,517.02,517.3402,516.75,516.83,67975,35147152.48399997,
2025-02-26 15:09:00,QQQ,1740582540000,516.83,517.28,516.74,517.16,122142,63151957.810899965,
2025-02-26 15:10:00,QQQ,1740582600000,517.16,517.4197,517.0,517.13,150404,77786280.90299994,
2025-02-26 15:11:00,QQQ,1740582660000,517.17,517.27,516.85,517.1,92702,47931331.71639997,
2025-02-26 15:12:00,QQQ,1740582720000,517.1,517.87,517.1,517.78,135273,70017927.81189995,
2025-02-26 15:13:00,QQQ,1740582780000,517.78,517.78,517.34,517.65,81823,42349986.88729997,
2025-02-26 15:14:00,QQQ,1740582840000,517.65,517.955,517.63,517.74,97682,50577881.58189989,
2025-02-26 15:15:00,QQQ,1740582900000,517.745,517.765,517.46,517.765,68561,35487503.661000066,
2025-02-26 15:16:00,QQQ,1740582960000,517.765,518.06,517.58,518.02,343245,177755381.6435,
2025-02-26 15:17:00,QQQ,1740583020000,518.02,518.105,517.815,518.05,44174,22881749.946900018,
2025-02-26 15:18:00,QQQ,1740583080000,518.05,518.4,517.96,518.35,76731,39765684.67439999,
2025-02-26 15:19:00,QQQ,1740583140000,518.35,518.6,518.25,518.43,125841,65234967.70720002,
2025-02-26 15:20:00,QQQ,1740583200000,518.43,518.52,518.22,518.3499,68080,35291033.254500054,
2025-02-26 15:21:00,QQQ,1740583260000,518.3499,518.46,518.17,518.45,48397,25084956.768199965,
2025-02-26 15:22:00,QQQ,1740583320000,518.45,518.79,518.45,518.64,73429,38082305.018100016,
2025-02-26 15:23:00,QQQ,1740583380000,518.64,518.64,518.1299,518.2,150961,78247250.8724001,
2025-02-26 15:24:00,QQQ,1740583440000,518.19,518.2,517.53,517.81,155637,80586401.40780002,
2025-02-26 15:25:00,QQQ,1740583500000,517.84,518.06,517.44,517.68,56777,29398846.42050002,
2025-02-26 15:26:00,QQQ,1740583560000,517.68,517.95,517.6103,517.86,49438,25600267.7185,
2025-02-26 15:27:00,QQQ,1740583620000,517.86,517.94,517.53,517.53,53384,27641649.28430003,
2025-02-26 15:28:00,QQQ,1740583680000,517.53,517.55,516.88,517.08,118624,61344484.573599935,
2025-02-26 15:29:00,QQQ,1740583740000,517.08,517.14,516.37,516.65,102913,53181675.74030009,
2025-02-26 15:30:00,QQQ,1740583800000,516.65,517.3885,516.61,517.3299,101577,52519044.46004991,
2025-02-26 15:31:00,QQQ,1740583860000,517.3299,517.56,517.24,517.26,70857,36660339.91670001,
2025-02-26 15:32:00,QQQ,1740583920000,517.26,517.66,517.26,517.6099,46707,24172483.283400007,
2025-02-26 15:33:00,QQQ,1740583980000,517.6099,517.71,517.44,517.58,135033,69887629.3380998,
2025-02-26 15:34:00,QQQ,1740584040000,517.58,517.68,517.25,517.32,58499,30268452.2396,
2025-02-26 15:35:00,QQQ,1740584100000,517.354,517.62,517.135,517.355,152881,79120254.55810003,
2025-02-26 15:36:00,QQQ,1740584160000,517.355,518.13,517.251,517.87,77214,39989027.90659996,
2025-02-26 15:37:00,QQQ,1740584220000,517.87,518.31,517.7231,518.15,49349,25566392.511399984,
2025-02-26 15:38:00,QQQ,1740584280000,518.15,518.2774,517.96,517.96,50007,25911337.888099995,
2025-02-26 15:39:00,QQQ,1740584340000,517.96,517.96,517.37,517.59,58761,30413679.536399964,
2025-02-26 15:40:00,QQQ,1740584400000,517.59,518.25,517.48,518.25,46889,24282808.2177,
2025-02-26 15:41:00,QQQ,1740584460000,518.25,518.26,517.63,517.93,35700,18490768.86289999,
2025-02-26 15:42:00,QQQ,1740584520000,517.93,517.96,517.63,517.855,25599,13256110.030100016,
2025-02-26 15:43:00,QQQ,1740584580000,517.855,518.1,517.75,518.1,124595,64516757.95049962,
2025-02-26 15:44:00,QQQ,1740584640000,518.08,518.25,517.77,517.84,47726,24723695.59390022,
2025-02-26 15:45:00,QQQ,1740584700000,517.84,517.95,517.513,517.68,88892,46020589.858900145,
2025-02-26 15:46:00,QQQ,1740584760000,517.68,518.05,517.68,517.88,47293,24493311.74990005,
2025-02-26 15:47:00,QQQ,1740584820000,517.88,518.05,517.81,517.93,28852,14943283.869300041,
2025-02-26 15:48:00,QQQ,1740584880000,517.93,518.17,517.93,518.15,126797,65687290.17150012,
2025-02-26 15:49:00,QQQ,1740584940000,518.15,518.27,517.95,518.04,41242,21367629.33549996,
2025-02-26 15:50:00,QQQ,1740585000000,518.04,518.08,517.37,517.65,81194,42027789.141200036,
2025-02-26 15:51:00,QQQ,1740585060000,517.65,517.93,517.6277,517.88,40829,21142088.46119999,
2025-02-26 15:52:00,QQQ,1740585120000,517.88,517.93,517.5988,517.93,27274,14120181.985600028,
2025-02-26 15:53:00,QQQ,1740585180000,517.93,518.39,517.93,518.1898,82323,42659636.6398,
2025-02-26 15:54:00,QQQ,1740585240000,518.1898,518.279,517.6,517.89,75882,39301124.95379993,
2025-02-26 15:55:00,QQQ,1740585300000,517.89,518.17,517.61,518.1691,61404,31801619.22779997,
2025-02-26 15:56:00,QQQ,1740585360000,518.18,518.31,518.06,518.165,43213,22390507.9329,
2025-02-26 15:57:00,QQQ,1740585420000,518.165,518.29,518.1,518.22,30748,15933847.36620002,
2025-02-26 15:58:00,QQQ,1740585480000,518.22,518.25,518.01,518.16,34080,17658226.048200022,
2025-02-26 15:59:00,QQQ,1740585540000,518.16,518.39,518.16,518.31,31019,16077132.160899976,
2025-02-26 16:00:00,QQQ,1740585600000,518.32,518.72,518.32,518.6099,102810,53311909.77129992,
2025-02-26 16:01:00,QQQ,1740585660000,518.6099,518.94,518.46,518.94,70998,36826377.56101999,
