datetime,open,high,low,close,volume
2025-03-03 14:30:00,674.01,674.3451,672.5201,674.3451,248889
2025-03-03 14:31:00,674.3451,680.46,674.25,678.89,174574
2025-03-03 14:32:00,678.89,679.9,677.53,679.0,107066
2025-03-03 14:33:00,679.0,680.19,678.63,679.27,80808
2025-03-03 14:34:00,679.27,681.25,678.98,679.3201,104823
2025-03-03 14:35:00,679.3201,679.72,675.78,675.8448,90187
2025-03-03 14:36:00,675.8448,676.58,675.11,676.18,75513
2025-03-03 14:37:00,676.18,677.0494,674.08,674.66,76116
2025-03-03 14:38:00,674.66,675.06,672.52,673.08,44599
2025-03-03 14:39:00,673.08,673.08,670.735,671.5,62015
2025-03-03 14:40:00,671.5,672.9099,671.5,672.26,55698
2025-03-03 14:41:00,672.26,673.42,672.255,673.42,40907
2025-03-03 14:42:00,673.42,673.845,672.45,672.45,41068
2025-03-03 14:43:00,672.45,672.45,670.57,671.31,38638
2025-03-03 14:44:00,671.31,673.0,671.31,672.475,35261
2025-03-03 14:45:00,672.475,672.75,670.1682,671.57,47253
2025-03-03 14:46:00,671.57,673.165,671.27,672.925,33546
2025-03-03 14:47:00,672.925,673.8934,672.69,673.21,37265
2025-03-03 14:48:00,673.21,673.54,671.52,671.52,42417
2025-03-03 14:49:00,671.58,672.565,669.64,670.95,67580
2025-03-03 14:50:00,670.95,671.2199,669.13,669.96,38350
2025-03-03 14:51:00,669.96,671.33,669.1,671.04,35629
2025-03-03 14:52:00,671.04,671.04,668.88,669.76,58863
2025-03-03 14:53:00,669.76,670.3,669.0,669.895,21145
2025-03-03 14:54:00,669.895,670.4914,669.68,669.69,21016
2025-03-03 14:55:00,669.69,670.11,668.0,668.245,47055
2025-03-03 14:56:00,668.245,668.38,666.4412,666.97,49845
2025-03-03 14:57:00,666.97,667.3,665.835,665.94,37862
2025-03-03 14:58:00,665.96,667.78,665.5099,667.515,34484
2025-03-03 14:59:00,667.515,668.1165,665.0,666.17,59466
2025-03-03 15:00:00,666.17,666.4399,662.68,665.68,83261
2025-03-03 15:01:00,666.0316,666.64,664.8257,665.115,28203
2025-03-03 15:02:00,665.115,665.9932,664.81,665.66,20032
2025-03-03 15:03:00,665.66,666.5,664.51,666.5,27571
2025-03-03 15:04:00,666.5,668.6166,666.0201,668.52,30604
2025-03-03 15:05:00,668.52,669.14,667.96,668.42,41682
2025-03-03 15:06:00,668.42,668.87,667.2159,668.04,26002
2025-03-03 15:07:00,668.04,670.2498,668.0,669.1,34576
2025-03-03 15:08:00,669.1,669.1741,668.0,668.292,25517
2025-03-03 15:09:00,668.29,668.29,667.24,667.76,28349
2025-03-03 15:10:00,667.76,668.84,667.215,668.38,31156
2025-03-03 15:11:00,668.38,670.51,668.18,669.515,19103
2025-03-03 15:12:00,669.515,670.29,668.3259,668.885,16491
2025-03-03 15:13:00,668.885,669.29,668.29,668.82,14893
