datetime,open,high,low,close,volume
2025-02-28 14:30:00,261.08,261.08,260.4968,260.55,180481
2025-02-28 14:31:00,260.55,260.68,259.41,260.3594,38316
2025-02-28 14:32:00,260.3594,261.19,260.14,260.17,53254
2025-02-28 14:33:00,260.17,260.6515,260.17,260.21,16870
2025-02-28 14:34:00,260.21,260.38,259.85,260.3,26144
2025-02-28 14:35:00,260.3,261.14,260.25,260.8,23872
2025-02-28 14:36:00,260.8,261.5784,260.8,261.5,15315
2025-02-28 14:37:00,261.5,262.48,261.42,262.48,45567
2025-02-28 14:38:00,262.48,262.48,261.63,261.673,28124
2025-02-28 14:39:00,261.673,261.97,261.3,261.85,29638
2025-02-28 14:40:00,261.85,261.85,261.4,261.435,20388
2025-02-28 14:41:00,261.435,261.85,261.43,261.5055,26323
2025-02-28 14:42:00,261.5055,261.78,261.17,261.33,23874
2025-02-28 14:43:00,261.33,261.6,261.06,261.6,16022
2025-02-28 14:44:00,261.605,261.72,261.5065,261.72,12833
2025-02-28 14:45:00,261.72,261.97,261.56,261.59464,31364
2025-02-28 14:46:00,261.59464,261.7,261.28,261.28,8391
2025-02-28 14:47:00,261.28,261.28,260.72,260.88,28191
2025-02-28 14:48:00,260.88,261.315,260.86,261.08,22529
2025-02-28 14:49:00,261.08,261.08,260.66,260.7,16463
2025-02-28 14:50:00,260.7,260.73,260.4,260.65,23229
2025-02-28 14:51:00,260.65,261.14,260.61,261.06,21207
2025-02-28 14:52:00,261.06,261.18,260.9,261.1,24388
2025-02-28 14:53:00,261.1,261.285,260.97,261.255,10215
2025-02-28 14:54:00,261.255,261.295,260.81,261.035,11723
2025-02-28 14:55:00,261.035,261.13,260.7501,260.95905,15602
2025-02-28 14:56:00,260.95905,261.18,260.9185,260.975,18110
2025-02-28 14:57:00,260.975,261.37,260.975,261.36,32676
2025-02-28 14:58:00,261.36,261.45,261.25,261.265,13825
2025-02-28 14:59:00,261.265,261.56,261.2475,261.56,13919
2025-02-28 15:00:00,261.56,261.94,261.3777,261.9,15144
2025-02-28 15:01:00,261.9,261.9,261.665,261.72,15793
2025-02-28 15:02:00,261.72,261.99,261.72,261.89,14231
2025-02-28 15:03:00,261.89,261.89,261.67,261.75,16634
2025-02-28 15:04:00,261.75,262.0,261.67,261.95,22888
2025-02-28 15:05:00,261.95,261.98,261.4001,261.52,23452
2025-02-28 15:06:00,261.52,261.68,261.4,261.635,19883
2025-02-28 15:07:00,261.635,261.99,261.635,261.92,15192
2025-02-28 15:08:00,261.92,262.0494,261.78,261.84,15540
2025-02-28 15:09:00,261.84,261.87,261.694,261.76,17370
2025-02-28 15:10:00,261.76,261.91,261.7022,261.81,22518
2025-02-28 15:11:00,261.81,261.8785,261.66,261.79,11146
2025-02-28 15:12:00,261.79,261.9649,261.71,261.85,32125
2025-02-28 15:13:00,261.85,262.15,261.78,262.04,25786
2025-02-28 15:14:00,262.06,262.51,262.06,262.478,28824
2025-02-28 15:15:00,262.465,262.64,262.465,262.5564,20783
2025-02-28 15:16:00,262.5564,262.5564,261.64,261.777,20759
2025-02-28 15:17:00,261.777,261.93,261.64,261.93,14901
2025-02-28 15:18:00,261.93,261.93,261.48,261.75,39975
2025-02-28 15:19:00,261.75,261.7699,261.52,261.575,14623
2025-02-28 15:20:00,261.575,261.575,261.2607,261.315,14803
2025-02-28 15:21:00,261.315,261.435,261.27,261.33,9302
2025-02-28 15:22:00,261.33,261.51,261.23,261.3,19518
2025-02-28 15:23:00,261.3,262.09,261.3,262.05,22586
2025-02-28 15:24:00,262.05,262.06,261.84,261.84,23759
2025-02-28 15:25:00,261.84,262.01,261.81,261.94,9191
2025-02-28 15:26:00,261.94,261.949,261.738,261.85,9468
2025-02-28 15:27:00,261.85,261.95,261.63,261.68,9587
2025-02-28 15:28:00,261.68,261.78,261.5508,261.62,16493
2025-02-28 15:29:00,261.62,261.79,261.615,261.685,13686
2025-02-28 15:30:00,261.685,261.685,261.17,261.34,24588
2025-02-28 15:31:00,261.34,261.38,261.15,261.17,36854
2025-02-28 15:32:00,261.17,261.195,260.77,260.875,18058
2025-02-28 15:33:00,260.875,261.17,260.83,261.14,29266
2025-02-28 15:34:00,261.14,261.21,261.06332,261.1,9455
2025-02-28 15:35:00,261.1,261.2,260.9276,261.0425,22272
2025-02-28 15:36:00,261.0425,261.11,260.65,260.815,12735
2025-02-28 15:37:00,260.815,261.03,260.81,261.03,8589
2025-02-28 15:38:00,261.03,261.21,261.03,261.21,16115
2025-02-28 15:39:00,261.21,261.26,260.93,260.96,10023
2025-02-28 15:40:00,260.96,261.15,260.91,261.07,12089
2025-02-28 15:41:00,261.07,261.34,261.06,261.14,15189
2025-02-28 15:42:00,261.14,261.25,261.01,261.08,9016
2025-02-28 15:43:00,261.08,261.08,260.74,260.75,19880
2025-02-28 15:44:00,260.75,260.87,260.66,260.7701,8740
2025-02-28 15:45:00,260.7701,261.21,260.7701,261.21,23922
2025-02-28 15:46:00,261.21,261.4538,261.06,261.4538,11889
2025-02-28 15:47:00,261.4538,261.6,261.4538,261.465,18994
2025-02-28 15:48:00,261.465,261.51,261.36,261.37,14119
2025-02-28 15:49:00,261.37,261.445,261.3,261.445,9095
2025-02-28 15:50:00,261.445,261.86,261.4425,261.86,10029
2025-02-28 15:51:00,261.885,261.89,261.68,261.68,7965
2025-02-28 15:52:00,261.69,261.835,261.67,261.75,14987
2025-02-28 15:53:00,261.75,261.81,261.62,261.75,7630
2025-02-28 15:54:00,261.75,261.75,261.505,261.51,9143
2025-02-28 15:55:00,261.51,261.51,261.32,261.46,9962
2025-02-28 15:56:00,261.46,261.46,261.301,261.37,7916
2025-02-28 15:57:00,261.37,261.59,261.37,261.58,10836
2025-02-28 15:58:00,261.58,261.65,261.56,261.56,10177
2025-02-28 15:59:00,261.56,261.76,261.56,261.665,9915
2025-02-28 16:00:00,261.665,261.81,261.55,261.58,12135
2025-02-28 16:01:00,261.58,261.8,261.57,261.76,12986
2025-02-28 16:02:00,261.76,261.91,261.75,261.91,9084
2025-02-28 16:03:00,261.91,261.91,261.6427,261.75,9864
2025-02-28 16:04:00,261.75,261.75,261.59,261.66,10112
2025-02-28 16:05:00,261.66,261.81,261.59,261.81,6792
2025-02-28 16:06:00,261.81,261.83,261.66,261.66,9708
2025-02-28 16:07:00,261.66,261.7,261.44,261.5625,12707
2025-02-28 16:08:00,261.575,261.6451,261.39,261.6451,15631
2025-02-28 16:09:00,261.6451,261.6451,261.4389,261.51,6548
2025-02-28 16:10:00,261.51,261.62,261.51,261.61,7708
2025-02-28 16:11:00,261.61,261.63,261.3,261.31,16429
2025-02-28 16:12:00,261.31,261.41,261.21,261.28,13123
2025-02-28 16:13:00,261.28,261.5,261.28,261.5,6727
2025-02-28 16:14:00,261.5,261.5295,261.44,261.44,11712
2025-02-28 16:15:00,261.44,261.485,261.305,261.35,10280
2025-02-28 16:16:00,261.37,261.38,260.84,260.98,26299
2025-02-28 16:17:00,260.98,261.16,260.92,261.145,7038
2025-02-28 16:18:00,261.145,261.41,261.13,261.38,12322
2025-02-28 16:19:00,261.38,261.5,261.25,261.25,17931
2025-02-28 16:20:00,261.25,261.605,261.25,261.6039,15571
2025-02-28 16:21:00,261.6039,261.88,261.535,261.88,13930
2025-02-28 16:22:00,261.88,261.88,261.64,261.715,7351
2025-02-28 16:23:00,261.715,261.76,261.64,261.68,8531
2025-02-28 16:24:00,261.68,261.76,261.44,261.51,13181
2025-02-28 16:25:00,261.51,261.575,261.465,261.5,6563
2025-02-28 16:26:00,261.5,261.52,261.26,261.29,8422
2025-02-28 16:27:00,261.28,261.47,261.28,261.34,5446
2025-02-28 16:28:00,261.34,261.38,261.09,261.14,26365
2025-02-28 16:29:00,261.14,261.17,261.0,261.06,12034
2025-02-28 16:30:00,261.06,261.06,260.92,261.025,8350
2025-02-28 16:31:00,261.025,261.34,261.025,261.285,15224
2025-02-28 16:32:00,261.285,261.55,261.28,261.511,9718
2025-02-28 16:33:00,261.511,261.605,261.3897,261.44,5154
2025-02-28 16:34:00,261.44,261.55,261.365,261.445,13348
2025-02-28 16:35:00,261.445,261.63,261.36,261.475,8674
2025-02-28 16:36:00,261.475,261.6394,261.475,261.6,21078
2025-02-28 16:37:00,261.61,261.76,261.61,261.7,8549
2025-02-28 16:38:00,261.7,261.77,261.63,261.685,7198
2025-02-28 16:39:00,261.685,261.695,261.39,261.39,6763
2025-02-28 16:40:00,261.39,261.4,261.272,261.35,7519
2025-02-28 16:41:00,261.35,261.35,261.18,261.25,9906
2025-02-28 16:42:00,261.25,261.25,261.07,261.165,24643
2025-02-28 16:43:00,261.165,261.24,261.05,261.06,5332
2025-02-28 16:44:00,261.06,261.06,260.8807,261.0,8890
2025-02-28 16:45:00,261.0,261.04,260.85,260.85,13233
2025-02-28 16:46:00,260.85,261.05,260.84,261.03,7051
2025-02-28 16:47:00,261.03,261.17,261.01,261.17,8322
