datetime,open,high,low,close,volume
2025-02-26 14:30:00,977.32,979.5899,976.9,978.05,45976
2025-02-26 14:31:00,978.05,979.9,976.9,978.96,9953
2025-02-26 14:32:00,978.96,981.16,978.1,979.935,18276
2025-02-26 14:33:00,979.935,985.4195,979.76,983.4901,31504
2025-02-26 14:34:00,983.4901,984.76,981.54,984.0,15186
2025-02-26 14:35:00,984.0,984.0,980.89,982.7238,11453
2025-02-26 14:36:00,982.7238,984.5,982.59,983.25,15080
2025-02-26 14:37:00,982.99,986.42,982.99,985.513,18696
2025-02-26 14:38:00,985.513,989.5299,985.513,985.66,30456
2025-02-26 14:39:00,985.66,987.78,985.66,987.57,16371
2025-02-26 14:40:00,987.57,987.91,985.818,985.818,17488
2025-02-26 14:41:00,985.818,986.715,984.38,985.0,11634
2025-02-26 14:42:00,985.0,985.45,981.39,981.825,16684
2025-02-26 14:43:00,981.825,983.685,980.1588,983.685,8915
2025-02-26 14:44:00,983.685,986.0,983.32,983.9431,13607
2025-02-26 14:45:00,983.9431,986.6,983.9431,985.8628,11574
2025-02-26 14:46:00,985.8628,986.9899,985.17,986.2995,9388
2025-02-26 14:47:00,986.2995,988.8,986.195,987.95,18192
2025-02-26 14:48:00,987.95,990.2,987.95,988.395,18526
2025-02-26 14:49:00,988.395,990.0,988.18,990.0,14779
2025-02-26 14:50:00,990.0,991.6999,990.0,991.5399,30088
2025-02-26 14:51:00,991.5399,993.5784,990.9332,993.075,18310
2025-02-26 14:52:00,993.075,995.32,993.0,994.66,26530
2025-02-26 14:53:00,994.66,994.92,992.5,992.93,10156
2025-02-26 14:54:00,992.93,994.4,992.93,993.93,13907
2025-02-26 14:55:00,993.93,994.38,992.5,992.685,9851
2025-02-26 14:56:00,992.685,992.685,990.14,991.09,9326
2025-02-26 14:57:00,991.09,991.3199,989.87,990.87,6707
2025-02-26 14:58:00,990.87,992.73,990.87,992.73,6488
2025-02-26 14:59:00,992.73,993.59,992.1001,992.37,18747
2025-02-26 15:00:00,992.37,993.71,991.5,992.3,18942
2025-02-26 15:01:00,992.3,994.09,992.3,993.78,12793
2025-02-26 15:02:00,993.78,994.2164,991.58,991.58,9695
2025-02-26 15:03:00,991.58,994.0,991.58,993.705,11254
2025-02-26 15:04:00,993.705,994.99,992.18,993.0,16571
2025-02-26 15:05:00,993.0,993.0,991.05,991.67,15993
2025-02-26 15:06:00,991.67,991.67,989.03,989.1,12956
2025-02-26 15:07:00,989.1,990.59,988.4,990.06,16090
2025-02-26 15:08:00,990.06,991.0,988.95,988.95,10884
2025-02-26 15:09:00,988.95,993.3016,988.95,992.29,16379
2025-02-26 15:10:00,992.29,993.4999,991.42,992.4082,7005
2025-02-26 15:11:00,992.4082,992.4082,990.65,991.4,7379
2025-02-26 15:12:00,991.4,993.38,991.4,992.215,35989
2025-02-26 15:13:00,992.215,993.0,992.0,992.265,11098
