datetime,open,high,low,close,volume
2025-03-05 14:30:00,273.0,273.4,270.5,271.9099,1120793
2025-03-05 14:31:00,271.9099,273.4999,270.9101,272.8499,611838
2025-03-05 14:32:00,272.8499,273.72,271.65,272.75,589172
2025-03-05 14:33:00,272.75,274.28,271.9,273.5601,547862
2025-03-05 14:34:00,273.7922,274.38,272.78,274.1295,451200
2025-03-05 14:35:00,274.1295,274.67,273.0,273.86,455649
2025-03-05 14:36:00,273.86,273.86,269.6,270.486,919568
2025-03-05 14:37:00,270.486,270.4984,268.28,268.3116,724695
2025-03-05 14:38:00,268.3116,269.75,267.71,268.4,631103
2025-03-05 14:39:00,268.4577,270.7386,267.8201,270.565,587700
2025-03-05 14:40:00,270.565,273.26,270.51,272.1,658396
2025-03-05 14:41:00,272.1,272.8899,271.3816,272.41,346842
2025-03-05 14:42:00,272.41,274.799,272.31,274.37,624550
2025-03-05 14:43:00,274.37,275.6182,273.93,275.2952,779204
2025-03-05 14:44:00,275.2952,275.48,273.9,274.51,398083
2025-03-05 14:45:00,274.51,274.92,273.5,274.61,371534
2025-03-05 14:46:00,274.61,274.6195,272.4001,272.67,382460
2025-03-05 14:47:00,272.67,272.842,270.8,271.12,582734
2025-03-05 14:48:00,271.12,271.82,270.62,271.5803,429157
2025-03-05 14:49:00,271.5803,272.0,269.8,270.115,499815
2025-03-05 14:50:00,270.1,271.67,269.9,271.27,328654
2025-03-05 14:51:00,271.27,272.6358,271.23184,271.84,339125
2025-03-05 14:52:00,271.75,273.56,271.46,273.2487,387322
2025-03-05 14:53:00,273.155,273.85,272.5,273.4737,333013
2025-03-05 14:54:00,273.4417,273.6358,271.1101,271.61,329946
2025-03-05 14:55:00,271.61,272.53,271.51,272.0267,216089
2025-03-05 14:56:00,272.0267,272.2,270.08,270.48,400917
2025-03-05 14:57:00,270.4215,270.6381,269.21,270.21,489805
2025-03-05 14:58:00,270.2093,271.7,270.03,271.25,332318
2025-03-05 14:59:00,271.25,271.99,271.18,271.5,151082
2025-03-05 15:00:00,271.5,276.9999,271.5,276.2281,1002387
2025-03-05 15:01:00,276.14,276.48,274.9266,275.36,505893
2025-03-05 15:02:00,275.36,275.89,274.1804,275.53,382516
2025-03-05 15:03:00,275.53,276.3112,274.9,276.18,324904
2025-03-05 15:04:00,276.18,277.77,275.75,276.96,602438
