datetime,symbol,time,open,high,low,close,volume,amount,next_page_token
2025-03-05 14:30:00,SPY,1741185000000,576.66,577.34,576.26,577.3,741725,427736981.6279002,
2025-03-05 14:31:00,SPY,1741185060000,577.31,577.57,577.0064,577.09,230906,133309312.14479975,
2025-03-05 14:32:00,SPY,1741185120000,577.09,577.58,576.71,576.8358,219623,126756696.93360016,
2025-03-05 14:33:00,SPY,1741185180000,576.84,577.2797,576.58,577.1,218440,126029436.84399992,
2025-03-05 14:34:00,SPY,1741185240000,577.12,577.6,576.9701,577.57,217572,125607620.21240008,
2025-03-05 14:35:00,SPY,1741185300000,577.57,577.89,577.43,577.6,258141,149106961.90619975,
2025-03-05 14:36:00,SPY,1741185360000,577.6,577.7399,576.59,577.02,371853,214540503.56300023,
2025-03-05 14:37:00,SPY,1741185420000,577.02,577.2,576.68,576.76,178672,103099176.46469975,
2025-03-05 14:38:00,SPY,1741185480000,576.76,577.1,576.41,576.642,255575,147420408.6412001,
2025-03-05 14:39:00,SPY,1741185540000,576.642,577.67,576.47,577.65,174744,100880421.56290002,
2025-03-05 14:40:00,SPY,1741185600000,577.65,578.57,577.63,578.52,277338,160331153.0125,
2025-03-05 14:41:00,SPY,1741185660000,578.52,579.1,578.24,578.81,282940,163745872.99270043,
2025-03-05 14:42:00,SPY,1741185720000,578.81,579.12,578.64,578.76,138211,80006885.2606999,
2025-03-05 14:43:00,SPY,1741185780000,578.76,579.05,578.61,578.805,150858,87325501.98460016,
2025-03-05 14:44:00,SPY,1741185840000,578.805,578.85,578.21,578.525,157718,91239596.95740001,
2025-03-05 14:45:00,SPY,1741185900000,578.525,578.7,578.1,578.68,229379,132667699.7212998,
2025-03-05 14:46:00,SPY,1741185960000,578.6864,578.71,577.89,577.96,99440,57513262.789199896,
2025-03-05 14:47:00,SPY,1741186020000,577.96,577.975,577.27,577.51,195919,113143811.00419952,
2025-03-05 14:48:00,SPY,1741186080000,577.51,578.01,577.07,577.45,137723,79548155.98599988,
2025-03-05 14:49:00,SPY,1741186140000,577.45,577.61,576.81,576.88,113963,65778947.46710005,
2025-03-05 14:50:00,SPY,1741186200000,576.81,577.56,576.63,577.25,229145,132274731.75119999,
2025-03-05 14:51:00,SPY,1741186260000,577.25,577.78,577.25,577.69,94091,54344726.1256999,
2025-03-05 14:52:00,SPY,1741186320000,577.69,577.99,577.53,577.79,88147,50928506.78849999,
2025-03-05 14:53:00,SPY,1741186380000,577.78,577.87,577.2606,577.51,85080,49137418.348400086,
2025-03-05 14:54:00,SPY,1741186440000,577.5,577.5425,576.37,576.645,279165,161115015.90650052,
2025-03-05 14:55:00,SPY,1741186500000,576.64,577.06,576.47,576.63,158104,91188349.11450009,
2025-03-05 14:56:00,SPY,1741186560000,576.63,576.64,575.45,575.57,242533,139697979.72929978,
2025-03-05 14:57:00,SPY,1741186620000,575.57,575.75,575.0,575.52,302029,173750687.40250006,
2025-03-05 14:58:00,SPY,1741186680000,575.52,576.41,575.34,576.17,243839,140446132.72970027,
2025-03-05 14:59:00,SPY,1741186740000,576.17,576.48,575.71,575.81,90781,52304248.05110012,
2025-03-05 15:00:00,SPY,1741186800000,575.81,579.35,575.81,578.8299,1100394,636539992.1249003,
2025-03-05 15:01:00,SPY,1741186860000,578.8,578.89,577.65,577.69,300527,173766687.73220018,
2025-03-05 15:02:00,SPY,1741186920000,577.74,578.21,577.09,577.98,206570,119353845.13320026,
2025-03-05 15:03:00,SPY,1741186980000,577.98,578.55,577.71,578.34,150221,86849908.86119993,
2025-03-05 15:04:00,SPY,1741187040000,578.34,578.95,578.13,578.51,137678,79657691.41050017,
2025-03-05 15:05:00,SPY,1741187100000,578.51,578.88,578.0,578.0,137824,79729466.54280002,
2025-03-05 15:06:00,SPY,1741187160000,578.0,578.97,577.9,578.63,142048,82178651.47689995,
2025-03-05 15:07:00,SPY,1741187220000,578.63,579.6,578.55,579.4801,388689,225134826.2955996,
2025-03-05 15:08:00,SPY,1741187280000,579.4801,579.64,579.11,579.33,193283,111978349.52059984,
2025-03-05 15:09:00,SPY,1741187340000,579.33,579.44,578.66,578.89,231946,134314780.2960004,
2025-03-05 15:10:00,SPY,1741187400000,578.89,579.03,578.31,578.46,163804,94782953.35809968,
2025-03-05 15:11:00,SPY,1741187460000,578.46,578.75,578.09,578.27,72344,41847215.17769997,
2025-03-05 15:12:00,SPY,1741187520000,578.31,579.21,578.0103,579.13,118652,68655802.63020004,
2025-03-05 15:13:00,SPY,1741187580000,579.13,579.1732,578.38,578.39,84829,49090764.82819983,
2025-03-05 15:14:00,SPY,1741187640000,578.39,578.65,577.89,578.331,91510,52911083.12809998,
2025-03-05 15:15:00,SPY,1741187700000,578.331,578.5,577.62,577.6301,104793,60568050.4147,
2025-03-05 15:16:00,SPY,1741187760000,577.6301,578.02,577.37,577.6099,379485,219284696.41859937,
2025-03-05 15:17:00,SPY,1741187820000,577.6099,577.6099,576.99,577.5,183325,105815370.67269994,
2025-03-05 15:18:00,SPY,1741187880000,577.5,577.88,576.83,577.0572,123484,71290825.93470004,
2025-03-05 15:19:00,SPY,1741187940000,577.0572,577.07,576.645,576.9,203300,117274793.85949999,
2025-03-05 15:20:00,SPY,1741188000000,576.9,577.3,576.44,576.81,263169,151841774.0621999,
2025-03-05 15:21:00,SPY,1741188060000,576.81,576.98,575.4,575.74,268124,154454968.24229962,
2025-03-05 15:22:00,SPY,1741188120000,575.73,576.55,575.72,576.35,134420,77441618.53870003,
2025-03-05 15:23:00,SPY,1741188180000,576.37,577.23,576.37,577.07,145734,84075533.82370016,
2025-03-05 15:24:00,SPY,1741188240000,577.07,577.11,576.0,576.0,188671,108763753.65999995,
2025-03-05 15:25:00,SPY,1741188300000,576.0,576.3999,575.85,576.37,149062,85888199.43229988,
2025-03-05 15:26:00,SPY,1741188360000,576.33,576.58,575.85,576.08,197106,113574564.03109998,
2025-03-05 15:27:00,SPY,1741188420000,576.08,576.22,575.66,575.66,355572,204796224.29640025,
2025-03-05 15:28:00,SPY,1741188480000,575.66,576.09,575.41,575.85,149981,86349986.67610002,
2025-03-05 15:29:00,SPY,1741188540000,575.81,576.23,575.71,575.8915,77130,44424300.3129001,
2025-03-05 15:30:00,SPY,1741188600000,575.8915,576.0,575.5004,575.8,189686,109209566.79310039,
2025-03-05 15:31:00,SPY,1741188660000,575.8,576.36,575.8,576.3,93536,53893224.74342977,
2025-03-05 15:32:00,SPY,1741188720000,576.3,576.7,576.14,576.27,132514,76387958.2597,
2025-03-05 15:33:00,SPY,1741188780000,576.27,577.1165,576.07,576.74,152587,87996429.11000004,
2025-03-05 15:34:00,SPY,1741188840000,576.74,576.83,576.34,576.63,88689,51136730.10790005,
2025-03-05 15:35:00,SPY,1741188900000,576.61,577.43,576.47,577.3,134002,77312243.43763994,
2025-03-05 15:36:00,SPY,1741188960000,577.3,577.35,576.75,576.9,96800,55864370.753499985,
2025-03-05 15:37:00,SPY,1741189020000,576.88,577.305,576.8,577.0903,79972,46155190.973190054,
2025-03-05 15:38:00,SPY,1741189080000,577.0903,577.788,577.03,577.66,105196,60757147.12529996,
2025-03-05 15:39:00,SPY,1741189140000,577.66,578.35,577.59,577.985,121637,70310462.2637,
2025-03-05 15:40:00,SPY,1741189200000,577.985,578.03,577.49,577.68,74741,43177078.95410001,
2025-03-05 15:41:00,SPY,1741189260000,577.68,577.8,577.43,577.65,40151,23191535.840499997,
2025-03-05 15:42:00,SPY,1741189320000,577.65,577.77,576.65,576.72,95677,55211761.92302994,
2025-03-05 15:43:00,SPY,1741189380000,576.72,577.55,576.68,577.1375,113027,65227848.26000016,
2025-03-05 15:44:00,SPY,1741189440000,577.159,577.38,576.99,577.35,67851,39165812.070499994,
2025-03-05 15:45:00,SPY,1741189500000,577.35,577.8,577.25,577.4,155618,89875749.39120005,
2025-03-05 15:46:00,SPY,1741189560000,577.4,578.03,577.395,577.73,106049,61260559.916299835,
2025-03-05 15:47:00,SPY,1741189620000,577.73,577.805,577.11,577.12,72556,41900628.257000044,
2025-03-05 15:48:00,SPY,1741189680000,577.12,577.28,576.82,576.89,73061,42160473.78799996,
2025-03-05 15:49:00,SPY,1741189740000,576.89,576.89,576.41,576.72,68692,39611006.26449993,
2025-03-05 15:50:00,SPY,1741189800000,576.72,576.83,576.3,576.52,65799,37934835.82659991,
2025-03-05 15:51:00,SPY,1741189860000,576.52,576.72,575.87,576.38,150803,86885031.35209997,
2025-03-05 15:52:00,SPY,1741189920000,576.38,577.11,576.16,576.99,94594,54546746.94859995,
2025-03-05 15:53:00,SPY,1741189980000,576.99,577.51,576.97,577.12,63407,36600914.14280004,
2025-03-05 15:54:00,SPY,1741190040000,577.12,577.51,577.03,577.4497,52070,30060394.66860001,
2025-03-05 15:55:00,SPY,1741190100000,577.4497,577.5232,577.19,577.5,41948,24218584.588100016,
2025-03-05 15:56:00,SPY,1741190160000,577.5,577.64,577.23,577.48,47736,27566828.045600004,
2025-03-05 15:57:00,SPY,1741190220000,577.48,577.58,577.16,577.58,142224,82125359.6801,
2025-03-05 15:58:00,SPY,1741190280000,577.58,577.91,577.46,577.46,167191,96579814.7539999,
2025-03-05 15:59:00,SPY,1741190340000,577.46,577.5699,576.8,576.92,85256,49198045.54666006,
2025-03-05 16:00:00,SPY,1741190400000,576.9,576.91,576.12,576.26,75614,43587689.086599864,
2025-03-05 16:01:00,SPY,1741190460000,576.26,576.26,575.83,576.05,76197,43889139.65189998,
2025-03-05 16:02:00,SPY,1741190520000,576.05,576.14,575.77,576.03,86315,49714736.24909997,
2025-03-05 16:03:00,SPY,1741190580000,576.03,576.1202,575.85,576.02,88585,51026375.996600054,
2025-03-05 16:04:00,SPY,1741190640000,576.02,576.08,575.53,576.06,133275,76748770.78250006,
2025-03-05 16:05:00,SPY,1741190700000,576.04,576.23,575.69,575.8297,125779,72450431.90189992,
2025-03-05 16:06:00,SPY,1741190760000,575.8297,576.01,575.655,575.91,113673,65462593.95860004,
2025-03-05 16:07:00,SPY,1741190820000,575.91,576.2,575.6,576.16,61519,35433417.60099999,
2025-03-05 16:08:00,SPY,1741190880000,576.16,576.17,575.31,575.44,100205,57687379.228599906,
2025-03-05 16:09:00,SPY,1741190940000,575.44,575.4897,575.21,575.46,141900,81645122.97260003,
2025-03-05 16:10:00,SPY,1741191000000,575.46,575.54,574.85,574.92,237854,136782554.48410043,
2025-03-05 16:11:00,SPY,1741191060000,574.92,575.0,573.9554,574.17,293858,168781479.2657799,
2025-03-05 16:12:00,SPY,1741191120000,574.17,574.27,573.8,574.215,114650,65817166.742500015,
2025-03-05 16:13:00,SPY,1741191180000,574.215,574.9,574.01,574.87,239752,137714088.10420012,
2025-03-05 16:14:00,SPY,1741191240000,574.87,575.195,574.82,574.87,155069,89165519.4307,
2025-03-05 16:15:00,SPY,1741191300000,574.87,575.1,574.665,574.94,67218,38641301.27519999,
2025-03-05 16:16:00,SPY,1741191360000,574.94,574.94,574.56,574.6,95593,54938318.74860007,
2025-03-05 16:17:00,SPY,1741191420000,574.6,574.6,574.27,574.43,135356,77750708.83610027,
2025-03-05 16:18:00,SPY,1741191480000,574.43,574.76,574.39,574.52,67977,39059619.15309996,
2025-03-05 16:19:00,SPY,1741191540000,574.52,574.52,574.17,574.3697,64512,37052975.305999935,
2025-03-05 16:20:00,SPY,1741191600000,574.33,574.58,573.89,574.51,186150,106882435.90519989,
2025-03-05 16:21:00,SPY,1741191660000,574.51,574.71,574.335,574.48,65218,37471264.13500009,
2025-03-05 16:22:00,SPY,1741191720000,574.48,574.8292,574.34,574.64,116918,67178414.47610019,
2025-03-05 16:23:00,SPY,1741191780000,574.64,574.74,574.35,574.47,37668,21641351.084499937,
2025-03-05 16:24:00,SPY,1741191840000,574.47,574.96,574.3002,574.85,102351,58819299.407699965,
2025-03-05 16:25:00,SPY,1741191900000,574.85,575.0399,574.2001,574.27,80195,46085704.11940011,
2025-03-05 16:26:00,SPY,1741191960000,574.27,574.37,573.91,574.115,71888,41268455.3786002,
2025-03-05 16:27:00,SPY,1741192020000,574.115,574.2299,573.91,573.95,97199,55800157.10449998,
2025-03-05 16:28:00,SPY,1741192080000,573.95,574.3,573.93,574.22,38224,21945181.938500002,
2025-03-05 16:29:00,SPY,1741192140000,574.22,575.02,574.22,574.85,109927,63178589.07239998,
2025-03-05 16:30:00,SPY,1741192200000,574.85,574.85,574.37,574.52,70112,40277674.33449997,
2025-03-05 16:31:00,SPY,1741192260000,574.51,574.51,574.28,574.33,60157,34552421.16570002,
2025-03-05 16:32:00,SPY,1741192320000,574.36,574.53,574.17,574.28,59753,34315681.300100006,
2025-03-05 16:33:00,SPY,1741192380000,574.28,574.45,573.66,573.96,244453,140321683.50570002,
2025-03-05 16:34:00,SPY,1741192440000,573.95,574.0,573.42,573.61,147227,84458869.71289998,
